scenario,intervention,level,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
pulse_high,PULSE,high,L4,2,49529.16,0.4983013400941688,0.8015702329677902,0.03369151130832102,0.0838627256504242,0.008452352180085044,0.053498510714088024,0.020467733377315615,0.0017005637881325466,0.025380763688936988,9.025,18.267857902100726,309.475,6.249563901144377,0.27048106338345096,0.0,0.38410558534773537,0.17607573803273616,0.0
pulse_high,PULSE,high,L5,3,26576.66,0.267381584772023,0.7322762321019283,0.04935421620941347,0.11887548554992856,0.01334562873716689,0.07767373517521778,0.029823083954687104,0.0025171876672258936,0.08579806146620139,19.785,74.10031224613336,259.73,9.76110053319866,0.26128281313115803,0.0,0.36948250089755647,0.17622549948582464,0.0
fqa_base,FQA,base,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.02089154488168687,0.09723832898830181,0.012294374400907382,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.036734066224746405,25.71,437.0637198782981,159.94,27.21123443876411,0.557650454641506,0.0,0.0,0.0,0.0
fqa_base,FQA,base,L2/3,1,17397.39,0.1750310877701316,0.1269257711789541,0.01377594463024284,0.06315543555820309,0.005883429279727167,0.030199306118691344,0.011057958621389728,0.0009676807799304364,0.0027619846060258015,2.465,14.178158400292515,91.02,5.231876874890357,0.5780734882045381,0.0,0.3726179890163504,0.049035423715295984,0.0
fqa_base,FQA,base,L4,2,49499.42,0.49800213288261097,0.8018284187356541,0.022151083980421284,0.0637726893659707,0.007175616064567939,0.050426891335164335,0.02036549826889476,0.0016744742696150707,0.02228127805212567,7.46,15.105139884199525,303.04,6.1235617481721185,0.578853107314695,0.5818363140544514,0.5745794206151851,0.5831339435955553,0.0
fqa_base,FQA,base,L5,3,26620.59,0.2678235542677774,0.7312889485038148,0.03252269523159898,0.09137331072074056,0.01131484615558197,0.0750779071373461,0.029570584966295235,0.002500257524384944,0.07436144846920828,15.51,57.97342295369324,260.43,9.770921825514101,0.5730894153166273,0.5792230556521669,0.5870254961107655,0.5812542026952587,0.0
fqa_current,FQA,current,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.02089154488168687,0.09724090232272785,0.012294374400907382,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.03673320976000551,25.72,437.2273026072712,159.965,27.215457528836538,0.557650454641506,0.0,0.0,0.0,0.0
fqa_current,FQA,current,L2/3,1,17397.39,0.1750310877701316,0.12692634409720768,0.013776232510690522,0.0631531364859993,0.005881412397404312,0.030198727556830156,0.011057958621389728,0.0009676807799304364,0.0027625563286259956,2.47,14.206550738162134,91.08,5.235322646768148,0.5780724060282124,0.0,0.3739696814542435,0.04904004173008006,0.0
fqa_current,FQA,current,L4,2,49499.445,0.4980023844017868,0.8018282117645128,0.02214066822131098,0.06372298037609561,0.0071730006372092555,0.05042160958622871,0.02036559009513908,0.0016744733082507887,0.022275084601430933,7.45,15.084996901287665,302.9,6.120705048138278,0.578852246079502,0.582581362266452,0.5750362879091655,0.5837779865578581,0.0
fqa_current,FQA,current,L5,3,26620.565,0.26782330274860155,0.7312888774808072,0.032503760868210364,0.09130468813212962,0.011310920291501934,0.07507364583854403,0.029570427986371613,0.0025002598839568247,0.07433962117630238,15.48,57.86170328437469,260.5,9.773488730676496,0.5730913773113582,0.5799012650016795,0.5872150769747224,0.5819511530446309,0.0
fqa_moderate,FQA,moderate,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.02089154488168687,0.09720330107671638,0.012294374400907382,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.036732303520120295,25.585,434.9635527119543,159.39,27.11880637525252,0.557650454641506,0.0,0.0,0.0,0.0
fqa_moderate,FQA,moderate,L2/3,1,17397.735,0.17503455873475793,0.12688191043179256,0.01381969673441498,0.06305354579053965,0.005845960343303159,0.030204013348365148,0.011039664969885739,0.0009547529442511003,0.0027733871961875445,2.49,14.320836164764566,91.91,5.282914847109387,0.5782745646903522,0.0,0.38026047468928587,0.05022243192165214,0.0
fqa_moderate,FQA,moderate,L4,2,49498.275,0.49799061330435834,0.801911643532694,0.021796897786046644,0.06222058277568852,0.007115568570459899,0.0502937294289491,0.020372538302521635,0.001663069552551167,0.021998158997224838,7.32,14.823051902347524,302.56,6.114114663236501,0.578723456379855,0.6013519866644745,0.5956489699054339,0.6029449110183416,0.0
fqa_moderate,FQA,moderate,L5,3,26621.39,0.2678316028814037,0.7311752804771844,0.03199556079401547,0.08926217524812882,0.01115009174172283,0.07478973745903653,0.029567979796350348,0.0025297596754334352,0.07359422012134537,15.265,57.05539876588043,258.96,9.71548700311171,0.573329006011421,0.598162785076065,0.6064903751034181,0.6028276205168739,0.0
fqa_high,FQA,high,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.02089154488168687,0.09698277308601705,0.012294374400907382,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.03694342624293268,26.285,446.8554378253544,158.91,27.036353504600182,0.557650454641506,0.0,0.0,0.0,0.0
fqa_high,FQA,high,L2/3,1,17399.54,0.1750527184192523,0.12679183390096052,0.013841887973272106,0.06300324114711596,0.005810696547874784,0.03045358504034652,0.010945376023430948,0.000901008660779203,0.002775770581802907,2.565,14.750054249182426,93.075,5.349365646205297,0.5785876772230778,0.0,0.3754051156815937,0.05132188325821195,0.0
fqa_high,FQA,high,L4,2,49502.905,0.4980371946557206,0.801963563195084,0.021485066103192188,0.0608970590319437,0.007145886827906609,0.05035421941521492,0.020372453782920883,0.0016329896302727106,0.02163148233074346,7.355,14.89594336430942,301.13,6.084588356988832,0.5783472561538933,0.6192126985509009,0.6225571210706267,0.6202826356251149,0.0
fqa_high,FQA,high,L5,3,26614.955,0.2677668618455471,0.7311670309362382,0.03154784640148884,0.08716099462661653,0.010888725960615487,0.07403039887970668,0.02963189415872801,0.002621846469425395,0.07249342485030887,15.345,57.38358018982497,258.47,9.698271292387922,0.5740558779729529,0.6135613870932634,0.629549563736754,0.6229602999479159,0.0
