scenario,intervention,level,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
fqa_base,FQA,base,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.02983834032671914,0.02755712129331454,0.02135103139338803,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.033100425404296835,21.23,543.5327907969391,82.465,21.119773057654907,0.5321919361542627,0.0,0.0,0.0,0.0
fqa_base,FQA,base,L2/3,1,20891.345,0.21565036748007763,0.7018214762586635,0.02798078413521681,0.021409544621875668,0.01105725623805175,0.028489636692701707,0.015339840661702697,0.0007261689180452155,0.003316064323450567,4.53,21.680340323590215,80.32,3.8448982519511,0.5459048874421225,0.0,0.0,0.0,0.0
fqa_base,FQA,base,L4,2,48052.575,0.4960214604236344,0.6855370669814507,0.042476177763663664,0.024991065019398753,0.017398167693239378,0.04470071862106642,0.029862476369601806,0.0015724328595881484,0.029089660484827126,6.08,12.689924020951343,284.565,5.922800100753659,0.539169963233811,0.5356603888980112,0.5335045082512625,0.5344904906164681,0.0
fqa_base,FQA,base,L5,3,24026.315,0.24801101407985468,0.6795378410621856,0.06861742996673918,0.040033101141666444,0.028800468363592385,0.07315558546729149,0.0482505887340197,0.002556686514157286,0.10091112247530219,10.41,43.102611806379855,197.24,8.199328298172214,0.5251543413455577,0.5335096201726415,0.5485320053393635,0.5329863028501697,0.0
fqa_current,FQA,current,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.02983834032671914,0.02755712129331454,0.02135103139338803,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.033100425404296835,21.23,543.5327907969391,82.465,21.119773057654907,0.5321919361542627,0.0,0.0,0.0,0.0
fqa_current,FQA,current,L2/3,1,20891.345,0.21565036748007763,0.7018214758917704,0.02798030544868618,0.021409544621875668,0.01105725623805175,0.028489397229100176,0.015339601071880473,0.0007261689180452155,0.003316064323450567,4.53,21.680340323590215,80.32,3.8448982519511,0.545903868294629,0.0,0.0,0.0,0.0
fqa_current,FQA,current,L4,2,48052.575,0.4960214604236344,0.6855371706637413,0.04246879324138526,0.024984311630177353,0.01739639905456462,0.044698840789864525,0.029862476099997547,0.0015724328643814344,0.029087792548907823,6.08,12.68992448918933,284.55,5.922488738673049,0.539169963233811,0.5357366187291124,0.5335574046748056,0.5348277405541654,0.0
fqa_current,FQA,current,L5,3,24026.315,0.24801101407985468,0.6795376336846871,0.06860349728214786,0.04001809355025319,0.028795696137537522,0.07315453199420369,0.04825079384631156,0.0025566865448645227,0.10090179268040929,10.41,43.102606269707366,197.235,8.199114752510338,0.5251551759389428,0.5338131155722525,0.5487671381114774,0.533444603584688,0.0
fqa_moderate,FQA,moderate,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.02983834032671914,0.02755712129331454,0.02135103139338803,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.033100425404296835,21.125,540.84641841358,82.365,21.092930932464647,0.5321919361542627,0.0,0.0,0.0,0.0
fqa_moderate,FQA,moderate,L2/3,1,20891.405,0.21565098682852304,0.7018271300576341,0.027964203347772353,0.021395370552027056,0.011054836118656318,0.028462050096355815,0.015333577127879012,0.0007256887596541309,0.0033155762682894386,4.505,21.560419947526746,80.435,3.850403466857405,0.5459106257854881,0.0,0.0,0.0,0.0
fqa_moderate,FQA,moderate,L4,2,48053.45,0.4960304925884636,0.6855350882517115,0.04185491042730675,0.024426149291341653,0.017200731769489063,0.044562510036846456,0.029864411572485313,0.0015725082952278676,0.028894151159665683,6.045,12.616931722961299,284.085,5.9126972591638465,0.5391635839428206,0.556740511284534,0.5545829654437819,0.5527071144537045,0.0
fqa_moderate,FQA,moderate,L5,3,24025.38,0.24800136256657995,0.6795365476598425,0.06755961114136128,0.03915932805883427,0.028493086374467937,0.07298375054648656,0.04825281577105184,0.002556995822617367,0.10022708985924648,10.33,42.77602206314028,196.45,8.166667568251961,0.525161198636211,0.554566959615627,0.5687615673654898,0.5531145706912581,0.0
fqa_high,FQA,high,Home,0,3905.765,0.040317158016433374,0.7198699345585321,0.02983834032671914,0.02755712129331454,0.02135103139338803,0.05844355189797474,0.024713194678559994,0.0013333826953075398,0.033096527275398704,21.13,540.9949904100936,82.17,21.043177322959924,0.5321919361542627,0.0,0.0,0.0,0.0
fqa_high,FQA,high,L2/3,1,20891.48,0.21565176101407985,0.7018313217391942,0.02795501906381803,0.02138142386058633,0.011049541151863507,0.028436126257986152,0.0153268184655321,0.0007256861780185089,0.003313897138258135,4.535,21.704465262648295,80.255,3.841762339455942,0.5459118042345491,0.0,0.0,0.0,0.0
fqa_high,FQA,high,L4,2,48053.975,0.4960359118873612,0.6855357202710394,0.041282557520544445,0.023914791608255805,0.0170255559377669,0.04443844267847296,0.029865231531720313,0.001572491375284403,0.028713359643298842,5.97,12.459402638251738,283.56,5.901739336086535,0.539159620629107,0.5733322854846968,0.5731070321107657,0.5698557067286221,0.0
fqa_high,FQA,high,L5,3,24024.78,0.2479951690821256,0.6795314301287415,0.06661669399268971,0.038383569744962986,0.02823707648274327,0.07284622313520565,0.04825757110035753,0.0025570617151422265,0.09963496344347403,10.28,42.56831185772105,196.16,8.154831089941677,0.5251676592563058,0.57490966323627,0.5863565334080787,0.5723287892311455,0.0
