scenario,intervention,level,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
blood_base,Blood,base,L2/3,1,12575.905,0.18405199918042384,0.3637650688588156,0.05346515667114375,0.10157418220858588,0.007292542557971983,0.026100568633049496,0.013975877445689766,0.0030061547936367835,0.0024226838008987823,3.345,26.595473388033806,43.775,3.4803327042111216,0.30045260102566557,0.0,0.27829567035128727,0.1480274580209332,0.0
blood_base,Blood,base,L4,2,36345.455,0.5319262235101276,0.8806769314577578,0.0859701037047891,0.10336892141093987,0.007021268407496043,0.03559544803034098,0.019208979466689795,0.004259369945232986,0.03093776035869417,13.305,36.714971086491985,157.415,4.3323330193630065,0.2911100474024696,0.0,0.5842096008540318,0.36687299741939355,0.0
blood_base,Blood,base,L5,3,13144.46,0.1923729656948835,0.7301063921434331,0.15501840523102417,0.17676963688031846,0.013048281068239171,0.061354868103564476,0.03080656695316897,0.006397369679924181,0.13750913290054345,25.835,195.14946213959146,110.635,8.394581473061784,0.2706792421427951,0.0,0.5883700465132962,0.3609498598002234,0.0
blood_current,Blood,current,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04811229419844532,0.10838488268083768,0.009214800206173454,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.03212726852655161,29.39,469.11031513821655,120.12,19.174786718893102,0.2943993148719521,0.0,0.0,0.0,0.0
blood_current,Blood,current,L2/3,1,12575.905,0.18405199918042384,0.3637650688588156,0.05346515667114375,0.10157418220858588,0.007292542557971983,0.026100568633049496,0.013975877445689766,0.0030061547936367835,0.0024226838008987823,3.14,24.963768228736555,43.775,3.4803327042111216,0.30045260102566557,0.0,0.27829567035128727,0.1480274580209332,0.0
blood_current,Blood,current,L4,2,36345.455,0.5319262235101276,0.8806769314577578,0.0859701037047891,0.10336892141093987,0.007021268407496043,0.03559544803034098,0.019208979466689795,0.004259369945232986,0.03093776035869417,11.585,31.971347378275837,157.415,4.3323330193630065,0.2911100474024696,0.0,0.5842096008540318,0.36687299741939355,0.0
blood_current,Blood,current,L5,3,13144.46,0.1923729656948835,0.7301063921434331,0.15501840523102417,0.17676963688031846,0.013048281068239171,0.061354868103564476,0.03080656695316897,0.006397369679924181,0.13750913290054345,21.865,165.11314340004228,110.635,8.394581473061784,0.2706792421427951,0.0,0.5883700465132962,0.3609498598002234,0.0
blood_moderate,Blood,moderate,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04811229419844532,0.10838488268083768,0.009214800206173454,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.03212726852655161,26.31,419.92895724697956,120.12,19.174786718893102,0.2943993148719521,0.0,0.0,0.0,0.0
blood_moderate,Blood,moderate,L2/3,1,12575.905,0.18405199918042384,0.3637650688588156,0.05346515667114375,0.10157418220858588,0.007292542557971983,0.026100568633049496,0.013975877445689766,0.0030061547936367835,0.0024226838008987823,2.97,23.616323645555166,43.775,3.4803327042111216,0.30045260102566557,0.0,0.27829567035128727,0.1480274580209332,0.0
blood_moderate,Blood,moderate,L4,2,36345.455,0.5319262235101276,0.8806769314577578,0.0859701037047891,0.10336892141093987,0.007021268407496043,0.03559544803034098,0.019208979466689795,0.004259369945232986,0.03093776035869417,9.62,26.553022295201334,157.415,4.3323330193630065,0.2911100474024696,0.0,0.5842096008540318,0.36687299741939355,0.0
