scenario,intervention,level,run,anc,initial_l45,final_l45,free_referral,self_referral,emergency_transfer,delay_lt1h_given_transfer,delay_1_2h_given_transfer,delay_2plus_given_transfer,iv_iron,pph_bundle,mgso4,antibiotics,oxytocin,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths_per_100k,facility_maternal_deaths_per_100k,neonatal_deaths_per_1000
mentors_high,MENTORS,high,47,0.7398138391289076,0.6145650392225734,0.7240955391640324,0.0,0.6145650392225734,0.12100456621004566,0.33381712626995647,0.439163038219642,0.22701983551040156,0.15716836436014517,0.07349841938883035,0.007551808921671935,0.09278772977403114,0.038856691253951525,0.9306699020712367,0.7883830455259027,0.8138801261829653,0.7628444230537842,0.0,0.05644830816063693,0.05760449596066034,0.005663856691253952,0.03951527924130664,0.020606486359911018,0.004595480622877883,0.025948366701791358,80.49408734340241,43.451672084714666,5.283339187448776
prompts_base,PROMPTS,base,47,0.7398138391289076,0.6145650392225734,0.7241101744526403,0.0,0.6145650392225734,0.12221929516450064,0.3374446174110885,0.43599568913902526,0.22655969344988625,0.048618428755415055,0.0,0.005122351012761972,0.04238379580845334,0.010361784334387074,0.28789323164918973,0.0,0.5,0.3136235650855534,0.0,0.1016420793818054,0.10669125395152793,0.007537173633064044,0.04267650158061117,0.020606486359911018,0.004595480622877883,0.039222573469148814,114.15525114155251,75.63809585116998,5.824844865940757
prompts_current,PROMPTS,current,47,0.7415700737618546,0.617331108769465,0.7241394450298559,0.0,0.617331108769465,0.11952640206064864,0.3389249418391086,0.4345536916860536,0.22652136647483775,0.04877941693010186,0.0,0.0050784451469382975,0.04235452523123756,0.010391054911602856,0.28792328956461644,0.0,0.49642346208869814,0.31384882333803277,0.0,0.10159817351598173,0.10650099519962533,0.007551808921671935,0.04270577215782695,0.020606486359911018,0.004595480622877883,0.03917866760332514,112.69172228076337,78.79587045315667,5.883386020372322
prompts_moderate,PROMPTS,moderate,47,0.8071215314365999,0.6659641728134879,0.7244467860906217,0.0,0.6659641728134879,0.06736623346212388,0.35129263523788834,0.4281990006517489,0.22050836411036281,0.05333099168715607,0.0,0.005195527455801428,0.04247160754010069,0.011005737033134294,0.28936710871118876,0.0,0.5122655122655123,0.320911202034723,0.0,0.09976876243999531,0.10389591382742068,0.007507903055848262,0.04383268938063459,0.02018206299028217,0.004434492448191078,0.039090855871677786,100.9834913944503,68.80990862684227,5.224798033017212
prompts_high,PROMPTS,high,47,0.9855696054326192,0.7249736564805058,0.7249736564805058,0.0,0.7249736564805058,0.0,,,,0.06574171642664793,0.0,0.005400421496311907,0.035680833626039105,0.011488701557194708,0.29063146997929606,0.0,0.5386861313868613,0.31156549520766774,0.0,0.08577742653085119,0.09021191897904227,0.007361550169769348,0.046730476524997074,0.01966982788900597,0.004375951293759513,0.03626624517035476,60.00468329235453,52.333602930681764,4.02470436717012
prompts_high_shift,PROMPTS,high_shift,47,0.9598261327713382,0.7640498770635757,0.7980915583655309,0.0,0.7640498770635757,0.0426179604261796,0.36744505494505497,0.40865384615384615,0.2239010989010989,0.06400011708230886,0.0,0.005371150919096125,0.04086172579323264,0.0106544901065449,0.29068067003456527,0.0,0.558599695585997,0.33104102442494665,0.0,0.09486594075635171,0.095231822971549,0.007083479686219412,0.04321800725910315,0.019230769230769232,0.0046979276431331225,0.03661749209694415,68.78585645708934,57.13469504356521,4.390586582367405
blood_base,Blood,base,47,0.7398138391289076,0.6145650392225734,0.7241101744526403,0.0,0.6145650392225734,0.12221929516450064,0.3374446174110885,0.43599568913902526,0.22655969344988625,0.048618428755415055,0.0,0.005122351012761972,0.04238379580845334,0.010361784334387074,0.28789323164918973,0.0,0.5,0.3136235650855534,0.0,0.1016420793818054,0.10669125395152793,0.007537173633064044,0.04267650158061117,0.020606486359911018,0.004595480622877883,0.039222573469148814,114.15525114155251,75.63809585116998,5.824844865940757
blood_current,Blood,current,47,0.7398138391289076,0.6145650392225734,0.7241101744526403,0.0,0.6145650392225734,0.12221929516450064,0.3374446174110885,0.43599568913902526,0.22655969344988625,0.048618428755415055,0.0,0.005122351012761972,0.04238379580845334,0.010361784334387074,0.28789323164918973,0.0,0.5,0.3136235650855534,0.0,0.1016420793818054,0.10669125395152793,0.007537173633064044,0.04267650158061117,0.020606486359911018,0.004595480622877883,0.039222573469148814,96.59290481208289,62.763526344587845,5.824844865940757
blood_moderate,Blood,moderate,47,0.7398138391289076,0.6145650392225734,0.7241101744526403,0.0,0.6145650392225734,0.12221929516450064,0.3374446174110885,0.43599568913902526,0.22655969344988625,0.048618428755415055,0.0,0.005122351012761972,0.04238379580845334,0.010361784334387074,0.28789323164918973,0.0,0.5,0.3136235650855534,0.0,0.1016420793818054,0.10669125395152793,0.007537173633064044,0.04267650158061117,0.020606486359911018,0.004595480622877883,0.039222573469148814,76.10350076103501,45.06099327303743,5.824844865940757
blood_high,Blood,high,47,0.7398138391289076,0.6145650392225734,0.7241101744526403,0.0,0.6145650392225734,0.12221929516450064,0.3374446174110885,0.43599568913902526,0.22655969344988625,0.048618428755415055,0.0,0.005122351012761972,0.04238379580845334,0.010361784334387074,0.28789323164918973,0.0,0.5,0.3136235650855534,0.0,0.1016420793818054,0.10669125395152793,0.007537173633064044,0.04267650158061117,0.020606486359911018,0.004595480622877883,0.039222573469148814,60.00468329235453,32.186423766455306,5.824844865940757
